DOC ID,Relation ID,Relation Type,Relation Name,Term 1,Term 2,abstract
14507109,CPR:10,Y ,NOT ACTIVATOR,Arg1:T9,Arg2:T52,1O2 is NOT ACTIVATOR of plasmatic PAI-1
14507109,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T9,Arg2:T52,1O2 is NOT INDIRECT-UPREGULATOR of plasmatic PAI-1
14507109,CPR:8,Y ,NOT AGONIST,Arg1:T9,Arg2:T52,1O2 is NOT AGONIST of plasmatic PAI-1
14507109,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T9,Arg2:T52,1O2 is NOT AGONIST-ACTIVATOR of plasmatic PAI-1
14507109,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T9,Arg2:T52,1O2 is NOT AGONIST-INHIBITOR of plasmatic PAI-1
14507109,CPR:9,Y ,NOT ANTAGONIST,Arg1:T9,Arg2:T52,1O2 is NOT ANTAGONIST of plasmatic PAI-1
14507109,CPR:9,Y ,SUBSTRATE,Arg1:T2,Arg2:T13,arginine is SUBSTRATE of plasmin
14507109,CPR:10,Y ,NOT UPREGULATOR,Arg1:T2,Arg2:T13,arginine is NOT UPREGULATOR of plasmin
14507109,CPR:10,Y ,NOT ACTIVATOR,Arg1:T2,Arg2:T13,arginine is NOT ACTIVATOR of plasmin
14507109,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T2,Arg2:T13,arginine is NOT INDIRECT-UPREGULATOR of plasmin
14507109,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T2,Arg2:T13,arginine is NOT DOWNREGULATOR of plasmin
14507109,CPR:7,Y ,NOT INHIBITOR,Arg1:T2,Arg2:T13,arginine is NOT INHIBITOR of plasmin
14507109,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T2,Arg2:T13,arginine is NOT INDIRECT-DOWNREGULATOR of plasmin
14507109,CPR:8,Y ,NOT AGONIST,Arg1:T2,Arg2:T13,arginine is NOT AGONIST of plasmin
14507109,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T2,Arg2:T13,arginine is NOT AGONIST-ACTIVATOR of plasmin
14507109,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T2,Arg2:T13,arginine is NOT AGONIST-INHIBITOR of plasmin
14507109,CPR:9,Y ,NOT ANTAGONIST,Arg1:T2,Arg2:T13,arginine is NOT ANTAGONIST of plasmin
14507109,CPR:9,Y ,SUBSTRATE,Arg1:T6,Arg2:T14,arginine is SUBSTRATE of PA
14507109,CPR:10,Y ,NOT UPREGULATOR,Arg1:T6,Arg2:T14,arginine is NOT UPREGULATOR of PA
14507109,CPR:10,Y ,NOT ACTIVATOR,Arg1:T6,Arg2:T14,arginine is NOT ACTIVATOR of PA
14507109,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T6,Arg2:T14,arginine is NOT INDIRECT-UPREGULATOR of PA
14507109,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T6,Arg2:T14,arginine is NOT DOWNREGULATOR of PA
14507109,CPR:7,Y ,NOT INHIBITOR,Arg1:T6,Arg2:T14,arginine is NOT INHIBITOR of PA
14507109,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T6,Arg2:T14,arginine is NOT INDIRECT-DOWNREGULATOR of PA
14507109,CPR:8,Y ,NOT AGONIST,Arg1:T6,Arg2:T14,arginine is NOT AGONIST of PA
14507109,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T6,Arg2:T14,arginine is NOT AGONIST-ACTIVATOR of PA
14507109,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T6,Arg2:T14,arginine is NOT AGONIST-INHIBITOR of PA
14507109,CPR:9,Y ,NOT ANTAGONIST,Arg1:T6,Arg2:T14,arginine is NOT ANTAGONIST of PA
14507109,CPR:9,Y ,SUBSTRATE,Arg1:T6,Arg2:T15,arginine is SUBSTRATE of Pli
14507109,CPR:10,Y ,NOT UPREGULATOR,Arg1:T6,Arg2:T15,arginine is NOT UPREGULATOR of Pli
14507109,CPR:10,Y ,NOT ACTIVATOR,Arg1:T6,Arg2:T15,arginine is NOT ACTIVATOR of Pli
14507109,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T6,Arg2:T15,arginine is NOT INDIRECT-UPREGULATOR of Pli
14507109,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T6,Arg2:T15,arginine is NOT DOWNREGULATOR of Pli
14507109,CPR:7,Y ,NOT INHIBITOR,Arg1:T6,Arg2:T15,arginine is NOT INHIBITOR of Pli
14507109,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T6,Arg2:T15,arginine is NOT INDIRECT-DOWNREGULATOR of Pli
14507109,CPR:8,Y ,NOT AGONIST,Arg1:T6,Arg2:T15,arginine is NOT AGONIST of Pli
14507109,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T6,Arg2:T15,arginine is NOT AGONIST-ACTIVATOR of Pli
14507109,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T6,Arg2:T15,arginine is NOT AGONIST-INHIBITOR of Pli
14507109,CPR:9,Y ,NOT ANTAGONIST,Arg1:T6,Arg2:T15,arginine is NOT ANTAGONIST of Pli
14507899,CPR:5,Y ,AGONIST,Arg1:T15,Arg2:T16,INS37217 is AGONIST of P2Y(2) receptor
14507899,CPR:10,Y ,NOT UPREGULATOR,Arg1:T15,Arg2:T16,INS37217 is NOT UPREGULATOR of P2Y(2) receptor
14507899,CPR:10,Y ,NOT ACTIVATOR,Arg1:T15,Arg2:T16,INS37217 is NOT ACTIVATOR of P2Y(2) receptor
14507899,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T15,Arg2:T16,INS37217 is NOT INDIRECT-UPREGULATOR of P2Y(2) receptor
14507899,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T15,Arg2:T16,INS37217 is NOT DOWNREGULATOR of P2Y(2) receptor
14507899,CPR:7,Y ,NOT INHIBITOR,Arg1:T15,Arg2:T16,INS37217 is NOT INHIBITOR of P2Y(2) receptor
14507899,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T15,Arg2:T16,INS37217 is NOT INDIRECT-DOWNREGULATOR of P2Y(2) receptor
14507899,CPR:9,Y ,NOT ANTAGONIST,Arg1:T15,Arg2:T16,INS37217 is NOT ANTAGONIST of P2Y(2) receptor
14508322,CPR:10,N ,NOT,Arg1:T16,Arg2:T33,etomidate is NOT of alpha2A-receptor
14508322,CPR:10,N ,NOT UPREGULATOR,Arg1:T16,Arg2:T33,etomidate is NOT UPREGULATOR of alpha2A-receptor
14508322,CPR:10,N ,NOT ACTIVATOR,Arg1:T16,Arg2:T33,etomidate is NOT ACTIVATOR of alpha2A-receptor
14508322,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T16,Arg2:T33,etomidate is NOT INDIRECT-UPREGULATOR of alpha2A-receptor
14508322,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T16,Arg2:T33,etomidate is NOT DOWNREGULATOR of alpha2A-receptor
14508322,CPR:7,N ,NOT INHIBITOR,Arg1:T16,Arg2:T33,etomidate is NOT INHIBITOR of alpha2A-receptor
14508322,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T16,Arg2:T33,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha2A-receptor
14508322,CPR:8,N ,NOT AGONIST,Arg1:T16,Arg2:T33,etomidate is NOT AGONIST of alpha2A-receptor
14508322,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T16,Arg2:T33,etomidate is NOT AGONIST-ACTIVATOR of alpha2A-receptor
14508322,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T16,Arg2:T33,etomidate is NOT AGONIST-INHIBITOR of alpha2A-receptor
14508322,CPR:9,N ,NOT ANTAGONIST,Arg1:T16,Arg2:T33,etomidate is NOT ANTAGONIST of alpha2A-receptor
14508322,CPR:2,N ,DIRECT-REGULATOR,Arg1:T14,Arg2:T30,etomidate is DIRECT-REGULATOR of alpha2-receptor
14508322,CPR:10,N ,NOT UPREGULATOR,Arg1:T14,Arg2:T30,etomidate is NOT UPREGULATOR of alpha2-receptor
14508322,CPR:10,N ,NOT ACTIVATOR,Arg1:T14,Arg2:T30,etomidate is NOT ACTIVATOR of alpha2-receptor
14508322,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T14,Arg2:T30,etomidate is NOT INDIRECT-UPREGULATOR of alpha2-receptor
14508322,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T14,Arg2:T30,etomidate is NOT DOWNREGULATOR of alpha2-receptor
14508322,CPR:7,N ,NOT INHIBITOR,Arg1:T14,Arg2:T30,etomidate is NOT INHIBITOR of alpha2-receptor
14508322,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T14,Arg2:T30,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha2-receptor
14508322,CPR:8,N ,NOT AGONIST,Arg1:T14,Arg2:T30,etomidate is NOT AGONIST of alpha2-receptor
14508322,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T14,Arg2:T30,etomidate is NOT AGONIST-ACTIVATOR of alpha2-receptor
14508322,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T14,Arg2:T30,etomidate is NOT AGONIST-INHIBITOR of alpha2-receptor
14508322,CPR:9,N ,NOT ANTAGONIST,Arg1:T14,Arg2:T30,etomidate is NOT ANTAGONIST of alpha2-receptor
14508322,CPR:2,N ,DIRECT-REGULATOR,Arg1:T14,Arg2:T31,etomidate is DIRECT-REGULATOR of alpha2-receptors
14508322,CPR:10,N ,NOT UPREGULATOR,Arg1:T14,Arg2:T31,etomidate is NOT UPREGULATOR of alpha2-receptors
14508322,CPR:10,N ,NOT ACTIVATOR,Arg1:T14,Arg2:T31,etomidate is NOT ACTIVATOR of alpha2-receptors
14508322,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T14,Arg2:T31,etomidate is NOT INDIRECT-UPREGULATOR of alpha2-receptors
14508322,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T14,Arg2:T31,etomidate is NOT DOWNREGULATOR of alpha2-receptors
14508322,CPR:7,N ,NOT INHIBITOR,Arg1:T14,Arg2:T31,etomidate is NOT INHIBITOR of alpha2-receptors
14508322,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T14,Arg2:T31,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha2-receptors
14508322,CPR:8,N ,NOT AGONIST,Arg1:T14,Arg2:T31,etomidate is NOT AGONIST of alpha2-receptors
14508322,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T14,Arg2:T31,etomidate is NOT AGONIST-ACTIVATOR of alpha2-receptors
14508322,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T14,Arg2:T31,etomidate is NOT AGONIST-INHIBITOR of alpha2-receptors
14508322,CPR:9,N ,NOT ANTAGONIST,Arg1:T14,Arg2:T31,etomidate is NOT ANTAGONIST of alpha2-receptors
14508322,CPR:2,N ,DIRECT-REGULATOR,Arg1:T2,Arg2:T21,etomidate is DIRECT-REGULATOR of alpha2A-receptors
14508322,CPR:10,N ,NOT UPREGULATOR,Arg1:T2,Arg2:T21,etomidate is NOT UPREGULATOR of alpha2A-receptors
14508322,CPR:10,N ,NOT ACTIVATOR,Arg1:T2,Arg2:T21,etomidate is NOT ACTIVATOR of alpha2A-receptors
14508322,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T2,Arg2:T21,etomidate is NOT INDIRECT-UPREGULATOR of alpha2A-receptors
14508322,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T2,Arg2:T21,etomidate is NOT DOWNREGULATOR of alpha2A-receptors
14508322,CPR:7,N ,NOT INHIBITOR,Arg1:T2,Arg2:T21,etomidate is NOT INHIBITOR of alpha2A-receptors
14508322,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T2,Arg2:T21,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha2A-receptors
14508322,CPR:8,N ,NOT AGONIST,Arg1:T2,Arg2:T21,etomidate is NOT AGONIST of alpha2A-receptors
14508322,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T2,Arg2:T21,etomidate is NOT AGONIST-ACTIVATOR of alpha2A-receptors
14508322,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T2,Arg2:T21,etomidate is NOT AGONIST-INHIBITOR of alpha2A-receptors
14508322,CPR:9,N ,NOT ANTAGONIST,Arg1:T2,Arg2:T21,etomidate is NOT ANTAGONIST of alpha2A-receptors
14508322,CPR:2,N ,REGULATOR,Arg1:T10,Arg2:T29,etomidate is REGULATOR of alpha2-receptor
14508322,CPR:10,N ,NOT UPREGULATOR,Arg1:T10,Arg2:T29,etomidate is NOT UPREGULATOR of alpha2-receptor
14508322,CPR:10,N ,NOT ACTIVATOR,Arg1:T10,Arg2:T29,etomidate is NOT ACTIVATOR of alpha2-receptor
14508322,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T10,Arg2:T29,etomidate is NOT INDIRECT-UPREGULATOR of alpha2-receptor
14508322,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T10,Arg2:T29,etomidate is NOT DOWNREGULATOR of alpha2-receptor
14508322,CPR:7,N ,NOT INHIBITOR,Arg1:T10,Arg2:T29,etomidate is NOT INHIBITOR of alpha2-receptor
14508322,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T10,Arg2:T29,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha2-receptor
14508322,CPR:8,N ,NOT AGONIST,Arg1:T10,Arg2:T29,etomidate is NOT AGONIST of alpha2-receptor
14508322,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T10,Arg2:T29,etomidate is NOT AGONIST-ACTIVATOR of alpha2-receptor
14508322,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T10,Arg2:T29,etomidate is NOT AGONIST-INHIBITOR of alpha2-receptor
14508322,CPR:9,N ,NOT ANTAGONIST,Arg1:T10,Arg2:T29,etomidate is NOT ANTAGONIST of alpha2-receptor
14508322,CPR:2,N ,REGULATOR,Arg1:T15,Arg2:T32,etomidate is REGULATOR of alpha2A-receptor
14508322,CPR:10,N ,NOT UPREGULATOR,Arg1:T15,Arg2:T32,etomidate is NOT UPREGULATOR of alpha2A-receptor
14508322,CPR:10,N ,NOT ACTIVATOR,Arg1:T15,Arg2:T32,etomidate is NOT ACTIVATOR of alpha2A-receptor
14508322,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T15,Arg2:T32,etomidate is NOT INDIRECT-UPREGULATOR of alpha2A-receptor
14508322,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T15,Arg2:T32,etomidate is NOT DOWNREGULATOR of alpha2A-receptor
14508322,CPR:7,N ,NOT INHIBITOR,Arg1:T15,Arg2:T32,etomidate is NOT INHIBITOR of alpha2A-receptor
14508322,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T15,Arg2:T32,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha2A-receptor
14508322,CPR:8,N ,NOT AGONIST,Arg1:T15,Arg2:T32,etomidate is NOT AGONIST of alpha2A-receptor
14508322,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T15,Arg2:T32,etomidate is NOT AGONIST-ACTIVATOR of alpha2A-receptor
14508322,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T15,Arg2:T32,etomidate is NOT AGONIST-INHIBITOR of alpha2A-receptor
14508322,CPR:9,N ,NOT ANTAGONIST,Arg1:T15,Arg2:T32,etomidate is NOT ANTAGONIST of alpha2A-receptor
14508322,CPR:2,N ,REGULATOR,Arg1:T2,Arg2:T19,etomidate is REGULATOR of alpha2-receptors
14508322,CPR:10,N ,NOT UPREGULATOR,Arg1:T2,Arg2:T19,etomidate is NOT UPREGULATOR of alpha2-receptors
14508322,CPR:10,N ,NOT ACTIVATOR,Arg1:T2,Arg2:T19,etomidate is NOT ACTIVATOR of alpha2-receptors
14508322,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T2,Arg2:T19,etomidate is NOT INDIRECT-UPREGULATOR of alpha2-receptors
14508322,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T2,Arg2:T19,etomidate is NOT DOWNREGULATOR of alpha2-receptors
14508322,CPR:7,N ,NOT INHIBITOR,Arg1:T2,Arg2:T19,etomidate is NOT INHIBITOR of alpha2-receptors
14508322,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T2,Arg2:T19,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha2-receptors
14508322,CPR:8,N ,NOT AGONIST,Arg1:T2,Arg2:T19,etomidate is NOT AGONIST of alpha2-receptors
14508322,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T2,Arg2:T19,etomidate is NOT AGONIST-ACTIVATOR of alpha2-receptors
14508322,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T2,Arg2:T19,etomidate is NOT AGONIST-INHIBITOR of alpha2-receptors
14508322,CPR:9,N ,NOT ANTAGONIST,Arg1:T2,Arg2:T19,etomidate is NOT ANTAGONIST of alpha2-receptors
14508322,CPR:2,N ,REGULATOR,Arg1:T2,Arg2:T20,etomidate is REGULATOR of alpha2B- and alpha2C-receptors
14508322,CPR:10,N ,NOT UPREGULATOR,Arg1:T2,Arg2:T20,etomidate is NOT UPREGULATOR of alpha2B- and alpha2C-receptors
14508322,CPR:10,N ,NOT ACTIVATOR,Arg1:T2,Arg2:T20,etomidate is NOT ACTIVATOR of alpha2B- and alpha2C-receptors
14508322,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T2,Arg2:T20,etomidate is NOT INDIRECT-UPREGULATOR of alpha2B- and alpha2C-receptors
14508322,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T2,Arg2:T20,etomidate is NOT DOWNREGULATOR of alpha2B- and alpha2C-receptors
14508322,CPR:7,N ,NOT INHIBITOR,Arg1:T2,Arg2:T20,etomidate is NOT INHIBITOR of alpha2B- and alpha2C-receptors
14508322,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T2,Arg2:T20,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha2B- and alpha2C-receptors
14508322,CPR:8,N ,NOT AGONIST,Arg1:T2,Arg2:T20,etomidate is NOT AGONIST of alpha2B- and alpha2C-receptors
14508322,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T2,Arg2:T20,etomidate is NOT AGONIST-ACTIVATOR of alpha2B- and alpha2C-receptors
14508322,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T2,Arg2:T20,etomidate is NOT AGONIST-INHIBITOR of alpha2B- and alpha2C-receptors
14508322,CPR:9,N ,NOT ANTAGONIST,Arg1:T2,Arg2:T20,etomidate is NOT ANTAGONIST of alpha2B- and alpha2C-receptors
14508322,CPR:2,N ,REGULATOR,Arg1:T5,Arg2:T22,etomidate is REGULATOR of alpha2B-receptor
14508322,CPR:10,N ,NOT UPREGULATOR,Arg1:T5,Arg2:T22,etomidate is NOT UPREGULATOR of alpha2B-receptor
14508322,CPR:10,N ,NOT ACTIVATOR,Arg1:T5,Arg2:T22,etomidate is NOT ACTIVATOR of alpha2B-receptor
14508322,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T5,Arg2:T22,etomidate is NOT INDIRECT-UPREGULATOR of alpha2B-receptor
14508322,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T5,Arg2:T22,etomidate is NOT DOWNREGULATOR of alpha2B-receptor
14508322,CPR:7,N ,NOT INHIBITOR,Arg1:T5,Arg2:T22,etomidate is NOT INHIBITOR of alpha2B-receptor
14508322,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T5,Arg2:T22,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha2B-receptor
14508322,CPR:8,N ,NOT AGONIST,Arg1:T5,Arg2:T22,etomidate is NOT AGONIST of alpha2B-receptor
14508322,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T5,Arg2:T22,etomidate is NOT AGONIST-ACTIVATOR of alpha2B-receptor
14508322,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T5,Arg2:T22,etomidate is NOT AGONIST-INHIBITOR of alpha2B-receptor
14508322,CPR:9,N ,NOT ANTAGONIST,Arg1:T5,Arg2:T22,etomidate is NOT ANTAGONIST of alpha2B-receptor
14508322,CPR:2,N ,REGULATOR,Arg1:T6,Arg2:T26,etomidate is REGULATOR of alpha2B-receptor
14508322,CPR:10,N ,NOT UPREGULATOR,Arg1:T6,Arg2:T26,etomidate is NOT UPREGULATOR of alpha2B-receptor
14508322,CPR:10,N ,NOT ACTIVATOR,Arg1:T6,Arg2:T26,etomidate is NOT ACTIVATOR of alpha2B-receptor
14508322,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T6,Arg2:T26,etomidate is NOT INDIRECT-UPREGULATOR of alpha2B-receptor
14508322,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T6,Arg2:T26,etomidate is NOT DOWNREGULATOR of alpha2B-receptor
14508322,CPR:7,N ,NOT INHIBITOR,Arg1:T6,Arg2:T26,etomidate is NOT INHIBITOR of alpha2B-receptor
14508322,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T6,Arg2:T26,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha2B-receptor
14508322,CPR:8,N ,NOT AGONIST,Arg1:T6,Arg2:T26,etomidate is NOT AGONIST of alpha2B-receptor
14508322,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T6,Arg2:T26,etomidate is NOT AGONIST-ACTIVATOR of alpha2B-receptor
14508322,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T6,Arg2:T26,etomidate is NOT AGONIST-INHIBITOR of alpha2B-receptor
14508322,CPR:9,N ,NOT ANTAGONIST,Arg1:T6,Arg2:T26,etomidate is NOT ANTAGONIST of alpha2B-receptor
14508322,CPR:2,N ,REGULATOR,Arg1:T9,Arg2:T27,etomidate is REGULATOR of alpha2-adrenoceptors
14508322,CPR:10,N ,NOT UPREGULATOR,Arg1:T9,Arg2:T27,etomidate is NOT UPREGULATOR of alpha2-adrenoceptors
14508322,CPR:10,N ,NOT ACTIVATOR,Arg1:T9,Arg2:T27,etomidate is NOT ACTIVATOR of alpha2-adrenoceptors
14508322,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T9,Arg2:T27,etomidate is NOT INDIRECT-UPREGULATOR of alpha2-adrenoceptors
14508322,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T9,Arg2:T27,etomidate is NOT DOWNREGULATOR of alpha2-adrenoceptors
14508322,CPR:7,N ,NOT INHIBITOR,Arg1:T9,Arg2:T27,etomidate is NOT INHIBITOR of alpha2-adrenoceptors
14508322,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T9,Arg2:T27,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha2-adrenoceptors
14508322,CPR:8,N ,NOT AGONIST,Arg1:T9,Arg2:T27,etomidate is NOT AGONIST of alpha2-adrenoceptors
14508322,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T9,Arg2:T27,etomidate is NOT AGONIST-ACTIVATOR of alpha2-adrenoceptors
14508322,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T9,Arg2:T27,etomidate is NOT AGONIST-INHIBITOR of alpha2-adrenoceptors
14508322,CPR:9,N ,NOT ANTAGONIST,Arg1:T9,Arg2:T27,etomidate is NOT ANTAGONIST of alpha2-adrenoceptors
14508322,CPR:2,N ,REGULATOR,Arg1:T9,Arg2:T28,etomidate is REGULATOR of alpha2-adrenoceptor
14508322,CPR:10,N ,NOT UPREGULATOR,Arg1:T9,Arg2:T28,etomidate is NOT UPREGULATOR of alpha2-adrenoceptor
14508322,CPR:10,N ,NOT ACTIVATOR,Arg1:T9,Arg2:T28,etomidate is NOT ACTIVATOR of alpha2-adrenoceptor
14508322,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T9,Arg2:T28,etomidate is NOT INDIRECT-UPREGULATOR of alpha2-adrenoceptor
14508322,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T9,Arg2:T28,etomidate is NOT DOWNREGULATOR of alpha2-adrenoceptor
14508322,CPR:7,N ,NOT INHIBITOR,Arg1:T9,Arg2:T28,etomidate is NOT INHIBITOR of alpha2-adrenoceptor
14508322,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T9,Arg2:T28,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha2-adrenoceptor
14508322,CPR:8,N ,NOT AGONIST,Arg1:T9,Arg2:T28,etomidate is NOT AGONIST of alpha2-adrenoceptor
14508322,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T9,Arg2:T28,etomidate is NOT AGONIST-ACTIVATOR of alpha2-adrenoceptor
14508322,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T9,Arg2:T28,etomidate is NOT AGONIST-INHIBITOR of alpha2-adrenoceptor
14508322,CPR:9,N ,NOT ANTAGONIST,Arg1:T9,Arg2:T28,etomidate is NOT ANTAGONIST of alpha2-adrenoceptor
14508322,CPR:3,Y ,ACTIVATOR,Arg1:T18,Arg2:T35,etomidate is ACTIVATOR of alpha 2B-adrenoceptors
14508322,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T18,Arg2:T35,etomidate is NOT DOWNREGULATOR of alpha 2B-adrenoceptors
14508322,CPR:7,Y ,NOT INHIBITOR,Arg1:T18,Arg2:T35,etomidate is NOT INHIBITOR of alpha 2B-adrenoceptors
14508322,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T18,Arg2:T35,etomidate is NOT INDIRECT-DOWNREGULATOR of alpha 2B-adrenoceptors
14508322,CPR:8,Y ,NOT AGONIST,Arg1:T18,Arg2:T35,etomidate is NOT AGONIST of alpha 2B-adrenoceptors
14508322,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T18,Arg2:T35,etomidate is NOT AGONIST-ACTIVATOR of alpha 2B-adrenoceptors
14508322,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T18,Arg2:T35,etomidate is NOT AGONIST-INHIBITOR of alpha 2B-adrenoceptors
14508322,CPR:9,Y ,NOT ANTAGONIST,Arg1:T18,Arg2:T35,etomidate is NOT ANTAGONIST of alpha 2B-adrenoceptors
14508322,CPR:3,Y ,ACTIVATOR,Arg1:T5,Arg2:T23,etomidate is ACTIVATOR of extracellular signal-related kinases
14508322,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T5,Arg2:T23,etomidate is NOT DOWNREGULATOR of extracellular signal-related kinases
14508322,CPR:7,Y ,NOT INHIBITOR,Arg1:T5,Arg2:T23,etomidate is NOT INHIBITOR of extracellular signal-related kinases
14508322,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T5,Arg2:T23,etomidate is NOT INDIRECT-DOWNREGULATOR of extracellular signal-related kinases
14508322,CPR:8,Y ,NOT AGONIST,Arg1:T5,Arg2:T23,etomidate is NOT AGONIST of extracellular signal-related kinases
14508322,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T5,Arg2:T23,etomidate is NOT AGONIST-ACTIVATOR of extracellular signal-related kinases
14508322,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T5,Arg2:T23,etomidate is NOT AGONIST-INHIBITOR of extracellular signal-related kinases
